invoice_id,vendor_id,vendor_name,invoice_date,due_date,amount,item_count,payment_status,description,is_fraud,anomaly_reason
e155335a,1360,Palmer-Gregory,2025-08-19,2025-09-11,4521.52,9,Unpaid,Cleaning Service - installation included,0,Normal
f6b71ad6,1823,Brown-Hancock,2025-05-09,2025-06-04,2201.37,10,Paid,Monitor - customer support included,0,Normal
9dc43db2,1970,"Le, Oneal and Hernandez",2025-05-13,2025-06-26,4810.58,7,Paid,Printer- installation included,1,Suspicious text validation
a1d0840d,1776,Ramirez Ltd,2025-09-23,2025-10-18,464.89200000000005,8,Pending,Desk Chair - bulk order,1,Suspicious invoice amount
c52e03b0,1884,Mills-Morris,2025-06-20,2025-08-03,3635.83,4,Paid,Laptop - for office use,0,Normal
d08faa2c,1715,Smith Ltd,2025-08-03,2025-08-20,362.64,2,Unpaid,Maintenance Service - customer support included,0,Normal
fcfd46c7,1729,Ballard Inc,2025-07-07,2025-08-11,4004.16,4,Pending,OfficeDesk - quarterly maintenance,1,Suspicious text validation
edcaf61b,1484,Harding-Pineda,2025-05-14,2025-05-04,1035.06,9,Paid,Notebook - urgent delivery,1,Due date earlier than invoice date
623cb2b4,1604,Washington-Black,2025-09-01,2025-10-02,22655.050000000003,6,Unpaid,Keyboard - bulk order,1,Suspicious invoice amount
e1953bcc,2054,Solomon PLC,2025-08-16,2025-08-31,2964.69,5,Unpaid,Desk Chair - quarterly maintenance,0,Normal
a9f04886,1865,Garcia-Santana,2025-08-10,2025-08-03,1139.76,3,Paid,Printer - bulk order,1,Due date earlier than invoice date
02112985,1925,"Williams, French and Martinez",2025-09-08,2025-10-19,2997.06,8,Unpaid,CleaningService - customer support included,1,Suspicious text validation
a76afe42,1440,"King, White and Martinez",2025-09-11,2025-10-13,4702.51,8,Paid,DeskChair - monthly supply,1,Suspicious text validation
da8a608d,1998,"Stein, Gallagher and Peterson",2025-05-13,2025-05-06,4972.83,1,Pending,Printer - bulk order,1,Due date earlier than invoice date
5eb9d430,1807,"Glover, Vasquez and Kelley",2025-05-17,2025-06-03,575.59,2,Paid,Cleaning Service - installation included,1,Duplicate invoice ID
25397066,1556,Thompson-Allison,2025-07-31,2025-08-20,3684.53,4,Paid,Projector - installation included,0,Normal
78dc376b,1884,Phillips Ltd,2025-07-05,2025-08-08,3652.14,1,Paid,CoffeeMachine - quarterly maintenance,1,Suspicious text validation
179d768e,1301,"Kennedy, Le and Williams",2025-09-07,2025-10-17,2172.51,6,Unpaid,PenSet - urgent delivery,1,Suspicious text validation
8d375dab,1555,Johnson-Santana,2025-10-01,2025-10-31,4079.85,5,Pending,Desk Chair - quarterly maintenance,0,Normal
bb1b5b95,1107,"Gill, Perez and Brown",2025-08-10,2025-08-27,4465.66,7,Unpaid,Pen Set - urgent delivery,0,Normal
a5efe1bb,1064,Brown-May,2025-09-08,2025-10-02,1274.29,4,Pending,Software Subscription - monthly supply,0,Normal
c9184c65,2034,Johnson Inc,2025-06-07,2025-07-12,18724.6,5,Paid,Consulting Services - for office use,1,Suspicious invoice amount
a6ec50a1,1439,Evans-Morris,2025-06-26,2025-07-30,4551.73,4,Unpaid,Cleaning Service - installation included,1,Duplicate invoice ID
10b44d79,1549,Higgins-Gill,2025-10-17,2025-11-17,1533.45,6,Pending,Pen Set - installation included,0,Normal
004b253d,1908,Parker-Mason,2025-05-24,2025-06-15,2598.54,2,Pending,Stationery Set - installation included,0,Normal
c5c4daa0,1090,Clark-Wilson,2025-06-13,2025-06-09,4532.29,2,Unpaid,USB Drive - customer support included,1,Due date earlier than invoice date
c4d1bfd1,1257,Pratt-Warren,2025-06-07,2025-07-06,1563.19,9,Paid,Laptop - urgent delivery,0,Normal
3b152013,1511,"Jones, Myers and Lloyd",2025-09-09,2025-10-02,2522.55,6,Pending,Pen Set - bulk order,1,Duplicate invoice ID
231b5ec2,1261,Thompson-Bradley,2025-09-18,2025-09-08,3506.83,9,Paid,Office Desk - urgent delivery,1,Due date earlier than invoice date
dc02113b,1979,"Johnson, Ball and Ruiz",2025-08-25,2025-09-14,1155.3,5,Paid,Keyboard - bulk order,0,Normal
e30a206e,1940,Ali-Baker,2025-09-18,2025-10-04,1865.16,10,Unpaid,Cleaning Service - bulk order,0,Normal
f4d65dce,2066,"Griffith, Roberts and Trujillo",2025-08-21,2025-10-01,1394.79,6,Pending,Laptop - monthly supply,0,Normal
0053ad16,1072,"Clark, Ford and Bender",2025-07-16,2025-07-31,3322.29,1,Paid,Monitor- customer support included,1,Suspicious text validation
c251e219,1919,Reynolds-Hart,2025-06-22,2025-07-09,138.59,5,Pending,USB Drive - quarterly maintenance,0,Normal
01a81a48,1460,Owens-Watson,2025-05-15,2025-06-29,48162.600000000006,10,Unpaid,Coffee Machine - for office use,1,Suspicious invoice amount
cd62eb8d,1999,Shelton-Guerrero,2025-09-06,2025-10-17,121.94,2,Pending,Desk Chair - customer support included,0,Normal
3d8ac16d,1421,Bullock Ltd,2025-09-27,2025-10-16,3731.59,4,Unpaid,Consulting Services - installation included,0,Normal
3504311d,1683,Trevino-Obrien,2025-05-11,2025-06-15,663.19,9,Paid,Pen Set - installation included,0,Normal
71b3acb9,2009,Hurst-Ortiz,2025-10-18,2025-10-11,1539.55,7,Pending,Coffee Machine - bulk order,1,Due date earlier than invoice date
68780582,1351,James and Sons,2025-06-08,2025-07-11,1879.45,9,Paid,Desk Chair - for office use,0,Normal
4ae30815,1023,Malone LLC,2025-09-20,2025-10-06,2468.28,2,Paid,USBDrive - installation included,1,Suspicious text validation
fccf4e23,1160,Newman Group,2025-05-06,2025-06-03,1329.64,3,Pending,Notebook - for office use,0,Normal
64b0a056,1884,Bruce-Sherman,2025-05-22,2025-05-12,993.44,8,Pending,Desk Chair - customer support included,1,Due date earlier than invoice date
9f4d4f20,1594,Morris-Price,2025-10-08,2025-11-09,2061.16,9,Unpaid,Consulting Services - quarterly maintenance,0,Normal
c8a9cb08,1140,Dean and Sons,2025-07-27,2025-07-19,2051.05,10,Pending,Maintenance Service - quarterly maintenance,1,Due date earlier than invoice date
fee6ddb3,1849,Snyder-Ware,2025-10-18,2025-11-04,2711.7,2,Unpaid,Pen Set - installation included,0,Normal
9429f051,1441,"Strickland, Rodriguez and Andrews",2025-07-01,2025-06-28,3913.01,10,Unpaid,Stationery Set - monthly supply,1,Due date earlier than invoice date
fe20d975,1968,Miller Ltd,2025-08-22,2025-09-22,857.82,3,Unpaid,SoftwareSubscription - monthly supply,1,Suspicious text validation
201e35cb,1120,Becker PLC,2025-09-17,2025-10-15,2825.55,2,Pending,Printer - monthly supply,0,Normal
e2e2627f,2000,"Yates, Chen and Olson",2025-10-15,2025-11-10,2997.63,7,Pending,Stationery Set - installation included,0,Normal
05f4100c,1567,Cook Group,2025-05-11,2025-05-31,1312.62,1,Unpaid,USB Drive - monthly supply,1,Duplicate invoice ID
3ffcd01b,1737,Hutchinson-Schmidt,2025-09-12,2025-10-20,2602.04,3,Paid,USB Drive - monthly supply,0,Normal
a5f776c7,1018,"Travis, Boyd and Reed",2025-09-17,2025-10-30,351.85,3,Unpaid,Cleaning Service - for office use,0,Normal
2423725b,1894,Brown Ltd,2025-05-14,2025-06-03,3961.46,3,Pending,Desk Chair - bulk order,0,Normal
55f14577,1857,Mccall-Marquez,2025-06-14,2025-07-07,3773.75,4,Unpaid,SoftwareSubscription - monthly supply,1,Suspicious text validation
aa8cde12,1670,"Elliott, Singleton and Spence",2025-07-06,2025-07-25,2166.86,5,Pending,Coffee Machine - urgent delivery,0,Normal
6a4d13d2,2092,Ross-Rodriguez,2025-07-23,2025-09-06,4390.27,4,Unpaid,Notebook - bulk order,0,Normal
d765d7f9,1530,Lewis-Phillips,2025-06-03,2025-06-25,3342.2,8,Pending,USB Drive - customer support included,1,Duplicate invoice ID
9f4d4f20,1643,"Lam, Hoover and Maxwell",2025-09-16,2025-10-10,3502.96,8,Pending,Whiteboard - for office use,1,Duplicate invoice ID
4ce8a591,1318,Elliott-Martin,2025-09-08,2025-10-14,1357.34,3,Pending,Projector- quarterly maintenance,1,Suspicious text validation
54415be6,1608,Jones-Mack,2025-04-29,2025-06-03,3229.49,7,Unpaid,Notebook - for office use,0,Normal
d24e1d7d,1102,Hess and Sons,2025-08-29,2025-08-20,4593.05,4,Paid,Notebook - urgent delivery,1,Due date earlier than invoice date
e2732683,1192,Garcia Inc,2025-06-05,2025-07-17,48773.5,1,Pending,Mouse - quarterly maintenance,1,Suspicious invoice amount
27852925,1085,"Harrison, Bernard and Gonzalez",2025-04-28,2025-06-04,4999.14,5,Unpaid,Consulting Services - urgent delivery,0,Normal
d322fea6,1886,"Scott, Watson and Nelson",2025-09-04,2025-09-27,3876.96,2,Paid,Router - installation included,0,Normal
0db310f7,1743,Jones LLC,2025-07-21,2025-08-13,2270.63,2,Paid,Consulting Services - customer support included,0,Normal
afcf2d7e,1284,"Robbins, Jackson and Reynolds",2025-08-20,2025-09-04,4617.64,5,Unpaid,Cleaning Service - quarterly maintenance,0,Normal
97d3a240,1784,Rodriguez Inc,2025-09-20,2025-10-31,657.37,3,Unpaid,Laptop - customer support included,0,Normal
b3cfc6c7,1766,Le-Humphrey,2025-07-01,2025-07-20,3243.6,4,Paid,DeskChair - urgent delivery,1,Suspicious text validation
cc04fa0d,1408,Miller-Ortiz,2025-05-28,2025-07-05,2993.75,9,Paid,Notebook - customer support included,0,Normal
26a35152,1706,Sims-Stanley,2025-09-05,2025-09-22,3534.9,10,Pending,Maintenance Service - urgent delivery,0,Normal
c7f1ba87,2013,Lopez Ltd,2025-06-27,2025-08-04,2471.96,4,Pending,Software Subscription - customer support included,0,Normal
97101b1d,1209,"Russell, Chavez and Perez",2025-10-09,2025-10-24,886.07,10,Unpaid,Cleaning Service - quarterly maintenance,0,Normal
9f035df0,1835,Kaufman-Hood,2025-04-29,2025-06-12,1092.19,2,Pending,USB Drive - monthly supply,0,Normal
f008d7b4,1053,Davis-Robinson,2025-08-17,2025-10-01,4613.18,5,Paid,Consulting Services - bulk order,0,Normal
528f19b3,1389,Winters-Mccoy,2025-08-06,2025-08-30,438.14,9,Unpaid,Desk Chair - for office use,0,Normal
de47184b,1962,"Davidson, Morris and Myers",2025-05-31,2025-06-27,5442.150000000001,4,Unpaid,Keyboard - bulk order,1,Suspicious invoice amount
1847bff8,1440,"Reed, Floyd and Kemp",2025-04-27,2025-05-23,3170.52,9,Pending,MaintenanceService - quarterly maintenance,1,Suspicious text validation
19c30216,1376,Munoz-Jordan,2025-08-22,2025-10-06,4015.3,10,Pending,Laptop- customer support included,1,Suspicious text validation
462262fb,1702,"Nelson, Ayers and Chen",2025-07-17,2025-08-09,1777.42,6,Paid,Projector - urgent delivery,0,Normal
fa08774e,1763,Underwood-Anderson,2025-05-30,2025-06-29,19824.55,2,Paid,Projector - for office use,1,Suspicious invoice amount
c84acfde,1847,"Lara, Duncan and Nguyen",2025-08-23,2025-09-15,2602.84,3,Paid,Laptop - monthly supply,0,Normal
b8628eda,1158,"Martinez, Campbell and Henderson",2025-10-18,2025-11-10,130.64600000000002,4,Unpaid,Delivery Service - for office use,1,Suspicious invoice amount
4c3e35ff,1791,"Bradley, Smith and Patel",2025-10-21,2025-11-13,3246.81,2,Pending,Consulting Services - customer support included,0,Normal
4e94595e,1562,Thompson-Sanchez,2025-10-21,2025-11-26,22431.45,9,Unpaid,Consulting Services - quarterly maintenance,1,Suspicious invoice amount
5358dc9f,1380,"Trujillo, Stone and Harrington",2025-05-03,2025-06-06,551.99,5,Unpaid,Monitor - urgent delivery,0,Normal
add7a669,1744,Copeland and Sons,2025-10-12,2025-11-22,4103.44,3,Paid,Stationery Set - customer support included,0,Normal
53fcc72e,1600,Newman Ltd,2025-09-13,2025-10-09,1417.6,3,Paid,Maintenance Service - customer support included,0,Normal
9fea9f03,1902,"Hernandez, Hernandez and Goodwin",2025-05-03,2025-05-20,4060.49,8,Pending,Printer - quarterly maintenance,0,Normal
8c894189,1536,"Coleman, Welch and George",2025-04-27,2025-05-12,4437.92,10,Pending,Desk Chair - customer support included,0,Normal
ee50730b,2084,Waters-Bailey,2025-09-06,2025-09-24,4305.03,10,Pending,Delivery Service - monthly supply,0,Normal
cd7e5557,1398,Mendoza and Sons,2025-06-30,2025-06-22,2773.74,6,Unpaid,Installation Service - monthly supply,1,Due date earlier than invoice date
70e79a8a,1892,Melton Inc,2025-07-09,2025-08-09,4688.79,1,Pending,Maintenance Service - monthly supply,0,Normal
389b6278,2060,Heath-Garcia,2025-07-16,2025-08-01,1824.93,10,Pending,Pen Set - installation included,0,Normal
c91b890a,1290,Bryan LLC,2025-10-12,2025-11-25,366.01,1,Unpaid,Mouse- quarterly maintenance,1,Suspicious text validation
8ab380d0,1170,Johnson Group,2025-05-28,2025-06-29,4020.66,7,Unpaid,Printer - quarterly maintenance,0,Normal
f99fa9ea,1210,Burton-Anderson,2025-07-16,2025-07-31,4170.62,8,Paid,Mouse - customer support included,0,Normal
061b37c3,1807,Jacobs-Cabrera,2025-06-21,2025-07-27,4127.73,8,Paid,Desk Chair - quarterly maintenance,0,Normal
fd194ed9,1123,Long Group,2025-08-12,2025-09-15,2737.4,2,Paid,Cleaning Service - quarterly maintenance,0,Normal
da134797,1317,"Mccormick, Calderon and Craig",2025-09-06,2025-09-29,1643.09,10,Pending,Cleaning Service - monthly supply,0,Normal
716ee1ac,2078,"Mcdonald, Harvey and Smith",2025-10-07,2025-10-30,4680.65,2,Pending,Router - urgent delivery,0,Normal
6f8367a9,1111,Torres-Adams,2025-10-13,2025-10-29,4586.84,3,Unpaid,Desk Chair - installation included,0,Normal
92933312,1098,"Mcdaniel, Walker and House",2025-09-24,2025-10-20,2334.15,6,Paid,Coffee Machine - for office use,0,Normal
5768f8c6,1748,Lang-Moore,2025-05-09,2025-06-22,3584.35,9,Paid,Software Subscription - urgent delivery,0,Normal
c0036963,1083,Serrano-Wilson,2025-08-04,2025-09-08,869.49,6,Pending,Whiteboard - monthly supply,1,Duplicate invoice ID
fda88189,1212,"Burgess, Page and Mclaughlin",2025-08-05,2025-09-09,4054.21,6,Unpaid,Laptop- installation included,1,Suspicious text validation
460ecf6d,1908,Watson-Lee,2025-09-28,2025-10-27,4059.86,8,Unpaid,Whiteboard - for office use,0,Normal
780829e3,1695,"Goodwin, Bush and Mitchell",2025-07-28,2025-08-17,5268.0,1,Paid,Keyboard - monthly supply,1,Suspicious invoice amount
77e3115e,1567,Valdez-Daniels,2025-06-07,2025-06-25,657.88,3,Paid,Maintenance Service - urgent delivery,1,Duplicate invoice ID
4ee3b7d8,1452,"Nixon, Jones and Bailey",2025-07-08,2025-08-10,2416.2,5,Unpaid,Whiteboard - customer support included,0,Normal
c61da7b5,1663,"Carter, Douglas and Reynolds",2025-08-07,2025-09-06,2656.15,7,Paid,ConsultingServices - customer support included,1,Suspicious text validation
e93548da,1725,"Douglas, Marsh and Smith",2025-07-28,2025-07-23,686.43,10,Pending,Desk Chair - monthly supply,1,Due date earlier than invoice date
db8c5040,1898,Shaw and Sons,2025-06-14,2025-07-19,2377.44,8,Unpaid,Keyboard - quarterly maintenance,0,Normal
31ab3d9f,1515,Landry-King,2025-06-30,2025-07-28,4583.01,8,Pending,Consulting Services - installation included,0,Normal
676f83f9,1094,Hartman PLC,2025-08-01,2025-08-19,4306.06,2,Paid,Maintenance Service - customer support included,0,Normal
d22b849f,1796,"Miller, Kelly and Baker",2025-09-23,2025-11-04,12999.75,10,Unpaid,Cleaning Service - urgent delivery,1,Suspicious invoice amount
cccf6cad,1337,Daniels-Moore,2025-09-16,2025-10-24,3533.51,2,Pending,PenSet - monthly supply,1,Suspicious text validation
b1412942,1592,"Nelson, Hodge and Frank",2025-07-17,2025-08-04,1997.05,7,Pending,Notebook- urgent delivery,1,Suspicious text validation
d428c827,2076,Anderson-Bass,2025-10-11,2025-11-10,341.41,5,Unpaid,Delivery Service - customer support included,0,Normal
74c8de2f,1692,Rodriguez LLC,2025-06-20,2025-07-17,2288.72,4,Unpaid,Projector - for office use,0,Normal
1f04f0a8,1461,Acosta PLC,2025-05-08,2025-05-30,1492.54,8,Paid,Notebook - urgent delivery,0,Normal
f0986ae2,1862,Diaz Ltd,2025-08-22,2025-08-20,4762.81,8,Unpaid,Cleaning Service - bulk order,1,Due date earlier than invoice date
6105ffce,1778,Poole Inc,2025-09-22,2025-10-07,1652.65,7,Paid,Consulting Services - monthly supply,0,Normal
ff7ecbe6,1380,Davis-Larsen,2025-06-26,2025-08-10,740.56,6,Unpaid,Projector - bulk order,0,Normal
d89abe66,1581,Mccoy Group,2025-08-27,2025-09-21,3638.65,8,Pending,Coffee Machine - installation included,1,Duplicate invoice ID
66e037f9,1007,Robinson-Cortez,2025-08-23,2025-10-04,1678.52,5,Paid,USB Drive - urgent delivery,0,Normal
f9572108,1791,Andrews-Ramirez,2025-08-12,2025-09-08,739.35,9,Unpaid,Printer - quarterly maintenance,0,Normal
78d88c65,1773,Hampton-Rogers,2025-10-08,2025-10-06,1146.77,9,Pending,Office Desk - installation included,1,Due date earlier than invoice date
70f78a4b,1261,"Williams, Casey and Sellers",2025-07-28,2025-08-31,714.22,7,Unpaid,Stationery Set - urgent delivery,0,Normal
e43e193c,1794,Fields Group,2025-05-14,2025-06-21,4159.49,9,Pending,Projector - installation included,0,Normal
f2f210ac,1269,"Mckenzie, Carr and Baker",2025-06-24,2025-08-05,3438.68,8,Unpaid,Keyboard - for office use,0,Normal
e16a2d9c,1745,Dodson and Sons,2025-09-01,2025-10-01,3205.99,4,Paid,Keyboard - installation included,1,Duplicate invoice ID
570288d8,1943,Hutchinson LLC,2025-08-11,2025-09-19,3015.61,5,Pending,Office Desk - for office use,0,Normal
624bdc7f,1973,"Johnson, Thompson and Cox",2025-05-29,2025-06-28,744.97,4,Unpaid,Office Desk - bulk order,0,Normal
d742c789,2004,"Dean, Mendoza and Sanchez",2025-07-05,2025-08-14,108.835,4,Unpaid,Keyboard - bulk order,1,Suspicious invoice amount
d36c2dbd,1575,Ponce Inc,2025-08-26,2025-10-10,1070.28,6,Unpaid,Pen Set - urgent delivery,0,Normal
230e9ab9,1497,Faulkner-Fuller,2025-09-19,2025-10-17,352.72800000000007,1,Unpaid,Pen Set - quarterly maintenance,1,Suspicious invoice amount
918e7711,1525,"Evans, Smith and Day",2025-06-13,2025-07-03,267.97,8,Paid,Installation Service - monthly supply,0,Normal
ecfaa9d8,2015,Benson LLC,2025-05-12,2025-05-05,4488.61,4,Pending,Monitor - monthly supply,1,Due date earlier than invoice date
7f32090a,1352,Russell-Ramos,2025-07-14,2025-08-03,17152.65,9,Paid,Projector - bulk order,1,Suspicious invoice amount
ded16bd0,1750,Johnson Inc,2025-09-02,2025-09-21,2141.27,4,Paid,Pen Set - for office use,0,Normal
0add0412,1043,Harper Inc,2025-08-01,2025-09-04,3698.59,9,Paid,Monitor - installation included,1,Duplicate invoice ID
3f79da4c,1711,Miller-Thomas,2025-08-28,2025-10-02,742.23,9,Paid,Monitor - installation included,0,Normal
94fc7d7f,1216,Thompson-Patterson,2025-05-02,2025-06-03,2967.37,1,Unpaid,Office Desk - installation included,0,Normal
37e33cb1,1440,"Sparks, Torres and Klein",2025-07-21,2025-08-20,4196.51,5,Paid,Notebook - bulk order,0,Normal
77770775,1362,Castillo Ltd,2025-05-25,2025-06-17,908.96,9,Paid,Coffee Machine - installation included,0,Normal
2f5d2abe,1113,"Chen, Mccall and Thompson",2025-06-08,2025-06-30,573.08,7,Unpaid,ConsultingServices - monthly supply,1,Suspicious text validation
b6638b50,1778,Watson and Sons,2025-09-21,2025-11-05,3640.22,2,Pending,Desk Chair - quarterly maintenance,0,Normal
1ea8cc6c,1382,Martinez-Harper,2025-06-10,2025-07-23,1084.81,4,Unpaid,Monitor - bulk order,0,Normal
98ad9f52,1156,Blair-Cooper,2025-06-30,2025-08-07,4335.07,1,Paid,Consulting Services - quarterly maintenance,0,Normal
c49579c9,1195,"Collier, Hanson and Anderson",2025-06-10,2025-06-27,163.98,9,Unpaid,Coffee Machine - urgent delivery,0,Normal
2a4ca467,1105,Salazar-Stevens,2025-08-17,2025-09-11,1158.94,4,Paid,Monitor - bulk order,0,Normal
739f8b90,1512,Harris-Rogers,2025-06-12,2025-07-05,1336.17,3,Pending,USB Drive - bulk order,0,Normal
8798026c,1150,Lawson PLC,2025-07-14,2025-08-24,2194.69,4,Unpaid,USB Drive - quarterly maintenance,0,Normal
69655098,1205,Zhang LLC,2025-07-26,2025-09-01,28371.9,1,Unpaid,Installation Service - urgent delivery,1,Suspicious invoice amount
94abb641,1491,"Chandler, Bond and Wheeler",2025-08-04,2025-08-21,3743.58,3,Pending,Software Subscription - quarterly maintenance,0,Normal
ad393499,1748,Holloway LLC,2025-10-05,2025-11-06,3923.29,2,Unpaid,InstallationService - for office use,1,Suspicious text validation
9dd4f393,1911,Johnson-Oliver,2025-05-10,2025-06-09,3437.23,7,Pending,Cleaning Service - quarterly maintenance,0,Normal
abc9e5d2,1703,Wyatt Group,2025-06-01,2025-06-28,2603.22,1,Pending,Stationery Set - installation included,1,Duplicate invoice ID
10f40e21,2045,"Foster, Morgan and Miller",2025-06-25,2025-07-18,4023.04,8,Pending,Printer - quarterly maintenance,0,Normal
f65b52c1,2072,Powell-Smith,2025-09-29,2025-11-10,6111.0,9,Pending,Software Subscription - installation included,1,Suspicious invoice amount
d6afe59d,1357,Martinez and Sons,2025-05-30,2025-06-15,13705.4,9,Pending,Whiteboard - monthly supply,1,Suspicious invoice amount
29a155c6,1086,"Obrien, Johnson and Pacheco",2025-06-20,2025-07-14,405.54,1,Paid,Notebook - quarterly maintenance,0,Normal
3b30d3b9,1786,Schultz-Lopez,2025-05-30,2025-06-29,4761.62,1,Paid,Maintenance Service - customer support included,0,Normal
